ec8sh726821w,EC8 Sh726 821w,Provenance Online Project
ic5ar432516o1556,IC5 Ar432 516o 1556,Provenance Online Project
ic5z657539t1564folio,IC5 Z657 539t 1564 Folio,Provenance Online Project
gagliottaalfonso,"Gagliotta, Alfonso",Provenance Online Project
neobolusjeremias,"Neobolus, Jeremias",ebroadwe
essarsraulind,"Essars, Raulin d'",Provenance Online Project
teisendorfgermany,Teisendorf (Germany),Provenance Online Project
sc5g5866540d,SC5 G5866 540d,Provenance Online Project
sc55p1858567r,SC55 P1858 567r,Provenance Online Project
gck8638547m1596,GC K8638 547m 1596,Provenance Online Project
fc55d9338613t1619,FC55 D9338 613t 1619,Provenance Online Project
grcar466ef131522folio,GrC Ar466 Ef13 1522 Folio,Provenance Online Project
gc5r1123532o,GC5 R1123 532o,Provenance Online Project
istcig00602000,ISTC ig00602000,ebroadwe
desportesn,"Desportes, N.",Provenance Online Project
ac8m8503840p,AC8 M8503 840p,Provenance Online Project
latcov403131515,LatC Ov403.13 1515,Provenance Online Project
sormanusjohannesbaptistafl16191635,"Sormanus, Johannes Baptista, fl. 1619-1635",adicel79
pestanajosécaetanodevasco,"Pestana, José Caetano de Vasco",Provenance Online Project
1527,1527,Kenan Jaffe
scl9697514d1542,SC L9697 514d 1542,Provenance Online Project
sanonigerolamo,"Sanoni, Gerolamo",Provenance Online Project
bernerusaugustinus,"Bernerus, Augustinus",Provenance Online Project
lorenzgerhard,"Lorenz, Gerhard",Provenance Online Project
donaldsonstuartalexander18121867,"Donaldson, Stuart Alexander, 1812-1867",Provenance Online Project
fc65c8351671t1694,FC65 C8351 671t 1694,Provenance Online Project
hildesheimgermany,Hildesheim (Germany),ebroadwe
1523,1523,ebroadwe
icp9657485c1572,IC P9657 485c 1572,Provenance Online Project
icb2294507nfolio,IC B2294 507n Folio,Provenance Online Project
fürstbischöflichehofbibliothekeichstätt,Fürstbischöfliche Hofbibliothek Eichstätt,ebroadwe
1627,1627,ebroadwe
algiersalgeria,Algiers (Algeria),Provenance Online Project
printerofthe1480valla,Printer of the 1480 Valla,ebroadwe
lobsters,Lobsters,Provenance Online Project
icp7599499i1526,IC P7599 499i 1526,Provenance Online Project
beeleighabbeymaldonengland,"Beeleigh Abbey (Maldon, England)",ebroadwe
ac7d5608766a,AC7 D5608 766a,Provenance Online Project
conventodisanmartinosienaitaly,"Convento di San Martino (Siena, Italy)",adicel79
whitewa,"White, W. A.",Provenance Online Project
printersdevices,Printers' devices,ebroadwe
1529,1529,Kenan Jaffe
latcp9302eg937b,LatC P9302 Eg937b,Provenance Online Project
veronaitaly,Verona (Italy),ebroadwe
ic55t1856ep722b,IC55 T1856 Ep722b,Provenance Online Project
godolphinwilliamsir16341696,"Godolphin, William, Sir, 1634?-1696",Provenance Online Project
colmarfrance,Colmar (France),miglpenn
sc55al254599v1750,SC55 Al254 599v 1750,Provenance Online Project
williamsnorgate,Williams & Norgate,ebroadwe
abbaziadisantamariadipinerolo,Abbazia di Santa Maria di Pinerolo,Provenance Online Project
istcib00749000,ISTC ib00749000,ebroadwe
fc65v8345655c1676,FC65 V8345 655c 1676,Provenance Online Project
schneebergjohannwellingerfreiherrvon,"Schneeberg, Johann Wellinger, Freiherr von",ebroadwe
ic55d9324597d,IC55 D9324 597d,Provenance Online Project
ic5z657530q1542,IC5 Z657 530q 1542,Provenance Online Project
schumannvalentind1542,"Schumann, Valentin, d. 1542",ebroadwe
ic55c1370547p,IC55 C1370 547p,Provenance Online Project
gwynrichard‏‎saint‏‎15371584‏,"Gwyn, Richard,‏ ‎Saint,‏ ‎ 1537-1584‏",noonie86
gc55j1503562a,GC55 J1503 562a,Provenance Online Project
ac8h4145852c,AC8 H4145 852c,Provenance Online Project
deringfamily,Dering family,Provenance Online Project
ecen178783e,EC En178 783e,Provenance Online Project
holzingerjb,"Holzinger, J. B.",Provenance Online Project
gc55b8385l571h,GC55 B8385L 571h,Provenance Online Project
lottermelchiorbca1490,"Lotter, Melchior, b. ca. 1490",ebroadwe
1740s,1740s,Provenance Online Project
olivetans,Olivetans,ebroadwe
hannovergermany,Hannover (Germany),adicel79
ic55b6488584d,IC55 B6488 584d,Provenance Online Project
austriabundesdenkmalamt,Austria. Bundesdenkmalamt,ebroadwe
burghausengermany,Burghausen (Germany),adicel79
andreaewecheliheredes,Andreae Wecheli Heredes,ebroadwe
guillermus,Guillermus,Provenance Online Project
schedelhartmann14401514,"Schedel, Hartmann, 1440-1514",ebroadwe
stockejoannis,"Stocke, Joannis",noonie86
grct3428eh111544,GrC T3428 Eh11 1544,Provenance Online Project
1510s,1510s,ebroadwe
salváypérezvicente17801849,"Salvá y Pérez, Vicente, 1780-1849",Provenance Online Project
kornerupbjørn18961957,"Kornerup, Bjørn 1896-1957",adicel79
guidodemonterocherii14thcent,"Guido, de Monte Rocherii, 14th cent.",ebroadwe
ballardellisames18611938,"Ballard, Ellis Ames, 1861-1938",Provenance Online Project
fc6v2357601g,FC6 V2357 601g,Provenance Online Project
hanaujohannfl15091544,"Hanau, Johann, fl. 1509-1544",ebroadwe
annakollegaugsburggermany,"Annakolleg (Augsburg, Germany)",Provenance Online Project
mortongabriel,"Morton, Gabriel",Provenance Online Project
balliolcollegeuniversityofoxford,Balliol College (University of Oxford),Provenance Online Project
philipiiikingofspain15781621,"Philip, III, King of Spain, 1578-1621",noonie86
ec7a100702p21709,EC7 A100 702p2 1709,Provenance Online Project
kraussh,"Krauss, H.",ebroadwe
ec7a100702p21704,EC7 A100 702p2 1704,Provenance Online Project
mackaywmacdonald,"MacKay, W. MacDonald",Provenance Online Project
casafinipola,Casa Fini Pola,Provenance Online Project
congrégationdelamission,Congrégation de la Mission,adicel79
pc55t2359590e1592,PC55 T2359 590e 1592,Provenance Online Project
ec6b3835c711,EC6 B3835 C711,Provenance Online Project
grcar466ef221544b,GrC Ar466 Ef22 1544b,Provenance Online Project
pc55f4136598p,PC55 F4136 598p,Provenance Online Project
ic85n1665874c,IC85 N1665 874c,Provenance Online Project
ottovonkerpen1209,"Otto, von Kerpen, -1209",ebroadwe
lorticmarcelin18221892,"Lortic, Marcelin, 1822-1892",ebroadwe
ambrosesaintbishopofmilan397,"Ambrose, Saint, Bishop of Milan, -397",Provenance Online Project
ic55r2199580v1602,IC55 R2199 580v 1602,Provenance Online Project
grcar466111601,GrC Ar466.11 1601,Provenance Online Project
istcia00551000,ISTC ia00551000,ebroadwe
ménarsjeanjacquescharronmarquisde16431718,"Ménars, Jean Jacques Charron, marquis de, 1643-1718",ebroadwe
gc5c9624527o,GC5 C9624 527o,Provenance Online Project
gasmerjohannd1592,"Gasmer, Johann, d. 1592",ebroadwe
ic55sa748eg689o,IC55 Sa748 Eg689o,Provenance Online Project
awards,Awards,Provenance Online Project
caltagironeitaly,Caltagirone (Italy),ebroadwe
collegeofphysiciansofphiladelphialibrary,College of Physicians of Philadelphia. Library,ebroadwe
kimboltoncambridgeshireengland,"Kimbolton (Cambridgeshire, England)",Kenan Jaffe
ludovicuszacharias,"Ludovicus, Zacharias",adicel79
chandondebriailleshenrycomtede18981937,"Chandon de Briailles, Henry, comte de, 1898-1937",noonie86
theatinerkirchemunichgermany,"Theatinerkirche (Munich, Germany)",adicel79
gc5f5948549s1550,GC5 F5948 549s 1550,Provenance Online Project
christgottliebpaul17071786,"Christ, Gottlieb Paul, 1707-1786",adicel79
biblelatinvulgate1497,Bible. Latin. Vulgate. 1497,ebroadwe
biblelatinvulgate1498,Bible. Latin. Vulgate. 1498,ebroadwe
sc6c1275641s,SC6 C1275 641s,Provenance Online Project
scf3917509c1775,SC F3917 509c 1775,Provenance Online Project
ic55al145574e,IC55 Al145 574e,Provenance Online Project
ic5m2858587c,IC5 M2858 587c,Provenance Online Project
kienpergerusjonas,"Kienpergerus, Jonas",Provenance Online Project
trembleyjeanpierre,"Trembley, Jean-Pierre",noonie86
gc7d4707752d,GC7 D4707 752d,Provenance Online Project
faberjohannes14781541,"Faber, Johannes, 1478-1541",ebroadwe
ic55c1724594p,IC55 C1724 594p,Provenance Online Project
ec65n4164659s,EC65 N4164 659s,Provenance Online Project
simonegennaroantoniode17141780,"Simone, Gennaro Antonio de, 1714-1780",Provenance Online Project
bats,Bats,Provenance Online Project
manchesterengland,Manchester (England),ebroadwe
ic55b4145578i1618,IC55 B4145 578i 1618,Provenance Online Project
asklepiosgreekdeity,Asklepios (Greek deity),ebroadwe
ic55c2200558a,IC55 C2200 558a,Provenance Online Project
sc55sa313594p,SC55 Sa313 594p,Provenance Online Project
malvezziducadisantacandida,"Malvezzi, Duca di Santa Candida",Provenance Online Project
ic55g3422585l,IC55 G3422 585l,Provenance Online Project
gc6m4554600p,GC6 M4554 600p,Provenance Online Project
ic5eq513521c,IC5 Eq513 521c,Provenance Online Project
baruffaldigirolamo16751755,"Baruffaldi, Girolamo, 1675-1755",Provenance Online Project
steyraustria,Steyr (Austria),ebroadwe
hörmann,Hörmann,miglpenn
ec65w1756670l2,EC65 W1756 670l2,Provenance Online Project
schreyersebald14461520,"Schreyer, Sebald, 1446-1520",ebroadwe
ec7a100723i,EC7 A100 723i,Provenance Online Project
tristan,Tristan,miglpenn
dukesofarenberg,Dukes of Arenberg,Provenance Online Project
ljs38,LJS 38,Provenance Online Project
ac8w6187847s,AC8 W6187 847s,Provenance Online Project
waldaufstiftungsolbadhallintirolaustria,"Waldaufstiftung (Solbad Hall in Tirol, Austria)",ebroadwe
görlitzdresdengermany,"Görlitz (Dresden, Germany)",Provenance Online Project
lsc,L S C,Provenance Online Project
stroehlinernest18441907,"Stroehlin, Ernest, 1844-1907",Provenance Online Project
istcis00863000,ISTC is00863000,ebroadwe
alexanderthegreatromancesetc,"Alexander the Great (Romances, etc.)",Provenance Online Project
müllerl,"Müller, L.",adicel79
marymagdalenesaint,"Mary Magdalene, Saint",ebroadwe
lso,L S O,Provenance Online Project
gcj5723477h1514,GC J5723 477h 1514,Provenance Online Project
wrightenathan,"Wrighte, Nathan",Provenance Online Project
buchundkunstantiquariatrobertwoelfle,Buch- und Kunstantiquariat Robert Woelfle,Provenance Online Project
fc55d4698573p1599,FC55 D4698 573p 1599,Provenance Online Project
maximilianielectorofbavaria15731651,"Maximilian I, Elector of Bavaria (1573-1651)",Provenance Online Project
ic65m4534677v,IC65 M4534 677v,Provenance Online Project
fc55c8648564e1581,FC55 C8648 564e 1581,Provenance Online Project
plantinchristopheapproximately15201589,"Plantin, Christophe, approximately 1520-1589",ebroadwe
gc55w7395553h,GC55 W7395 553h,Provenance Online Project
klosterstmatthiastriergermany,"Kloster St. Matthias (Trier, Germany)",ebroadwe
widerjohannjakob16181657,"Wider, Johann Jakob, 1618-1657",noonie86
ec7p1208719mb,EC7 P1208 719mb,Provenance Online Project
comerioagostino17841834,"Comerio, Agostino, 1784-1834",Provenance Online Project
freiburgimbreisgaugermany,Freiburg im Breisgau (Germany),ebroadwe
hannahianc,"Hannah, Ian C",noonie86
latcc9479eh643b,LatC C9479 Eh643b,Provenance Online Project
gc5a100541t,GC5 A100 541t,Provenance Online Project
swc5g4597535i,SwC5 G4597 535i,Provenance Online Project
nostitzchristophwentzelgrafvon16481712,"Nostitz, Christoph Wentzel, Graf von, 1648-1712",Provenance Online Project
santamariadibanzi,Santa Maria di Banzi,Provenance Online Project
gc5eb355550c1559,GC5 Eb355 550c 1559,Provenance Online Project
oxfordrobertharley‏‎earlof‏‎16611724,"Oxford, Robert Harley,‏ ‎Earl of,‏ ‎1661-1724",Provenance Online Project
libreriadigualterottoguicciardini,Libreria di Gualterotto Guicciardini,adicel79
gc5a100541d,GC5 A100 541d,Provenance Online Project
bresleshenri18641924,"Bresles, Henri, 1864-1924",kevinlee1990
euclid,Euclid,ebroadwe
grcar466eg221686,GrC Ar466 Eg22 1686,Provenance Online Project
ic55g9168576p,IC55 G9168 576p,Provenance Online Project
latcor43686d,LatC Or43 686d,Provenance Online Project
samsonbiblicaljudge,Samson (Biblical judge),ebroadwe
solomonkingofisrael,"Solomon, King of Israel",ebroadwe
gc5p6557511c,GC5 P6557 511c,Provenance Online Project
simon,Simon,miglpenn
grcar466ef5491633,GrC Ar466 Ef54.9 1633,Provenance Online Project
grcn5146616b,GrC N5146 616b,Provenance Online Project
grcar466ef5491631,GrC Ar466 Ef54.9 1631,Provenance Online Project
grcar466ef5491630,GrC Ar466 Ef54.9 1630,Provenance Online Project
gc5b8747539a1544,GC5 B8747 539a 1544,Provenance Online Project
ic75a100759r,IC75 A100 759r,Provenance Online Project
incm831folio,Inc M-831 Folio,Provenance Online Project
fca100475e1855,FC A100 475e 1855,Provenance Online Project
frémyclaudeactive15521579,"Frémy, Claude, active 1552-1579",ebroadwe
gc5c9624515w,GC5 C9624 515w,Provenance Online Project
grcar466s211622,GrC Ar466 S21 1622,Provenance Online Project
albarrángerónimode,"Albarrán, Gerónimo de",adicel79
westheimerbartholomeusb1504,"Westheimer, Bartholomeus, b. 1504",ebroadwe
ic55t1856580g1652,IC55 T1856 580g 1652,Provenance Online Project
overtonm,"Overton, M.",Provenance Online Project
fhnestlermelle,F. H. Nestler & Melle,ebroadwe
istcin00030300,ISTC in00030300,ebroadwe
fc6g9938760s,FC6 G9938 760s,Provenance Online Project
gillhs,"Gill, H.S.",adicel79
gc55h8997601d,GC55 H8997 601d,Provenance Online Project
laodiceofcappadocia,Laodice of Cappadocia,ebroadwe
initials,Initials,Provenance Online Project
ec65al545660g,EC65 Al545 660g,Provenance Online Project
forbesfrancisr,"Forbes, Francis R.",Provenance Online Project
piacenzaitaly,Piacenza (Italy),Provenance Online Project
sc6c2200634afolio,SC6 C2200 634a Folio,Provenance Online Project
fiammettasoavefirm‏,Fiammetta Soave (Firm)‏,adicel79
commejefus,Comme je fus,Provenance Online Project
ec7b2433668p,EC7 B2433 668p,Provenance Online Project
gc5w6453513s1515,GC5 W6453 513s 1515,Provenance Online Project
gaubischurban15271612,"Gaubisch, Urban, 1527-1612",ebroadwe
gc5a100532e,GC5 A100 532e,Provenance Online Project
saxonyelectorate,Saxony (Electorate),ebroadwe
grcc2735ei562b1585,GrC C2735 Ei562b 1585,Provenance Online Project
pressmurielac,"Press, Muriel A. C.",Provenance Online Project
bonaventuresaintcardinalapproximately12171274,"Bonaventure, Saint, Cardinal, approximately 1217-1274",ebroadwe
duplanilottmann,"Duplanil, Ottmann",Provenance Online Project
walstorpjohan,"Walstorp, Johan",Provenance Online Project
gc55g1983566d1585,GC55 G1983 566d 1585,Provenance Online Project
manncameron18511932,"Mann, Cameron, 1851-1932",adicel79
gc5d4113526v,GC5 D4113 526v,Provenance Online Project
laurens,Laurens,noonie86
kalbfleischcharlesccharlesconoverb1868,"Kalbfleisch, Charles C. (Charles Conover), b. 1868",Provenance Online Project
blissphilip17871857,"Bliss, Philip, 1787-1857",adicel79
lippbalthasar1623,"Lipp, Balthasar, -1623",ebroadwe
1713,1713,Provenance Online Project
hanmerthomassir16771746,"Hanmer, Thomas, Sir, 1677-1746",Provenance Online Project
1711,1711,Provenance Online Project
1710,1710,Provenance Online Project
1716,1716,Provenance Online Project
1715,1715,Provenance Online Project
lichtenthalabbey,Lichtenthal Abbey,adicel79
kapuzinerklosterstmatthias,Kapuzinerkloster St. Matthias,ebroadwe
latcc4855eh171652,LatC C4855 Eh17 1652,Provenance Online Project
icb8897637s,IC B8897 637s,Provenance Online Project
ic5t1788554q,IC5 T1788 554q,Provenance Online Project
ic6t5986625d,IC6 T5986 625d,Provenance Online Project
armorialbookplates,Armorial bookplates,Provenance Online Project
gruppenbachgeorgd1610,"Gruppenbach, Georg, d. 1610",ebroadwe
benintendilivio18141896,"Benintendi, Livio, 1814-1896",Provenance Online Project
ic55p5817609a,IC55 P5817 609a,Provenance Online Project
ac7w8770759o,AC7 W8770 759o,Provenance Online Project
ac7p1657t796a1820,AC7 P1657 T796a 1820,Provenance Online Project
billyrobertde18941991,"Billy, Robert de, 1894-1991",Provenance Online Project
gc6f1195617p,GC6 F1195 617p,Provenance Online Project
ic6b2924637t,IC6 B2924 637t,Provenance Online Project
tronchinhenryb1853,"Tronchin, Henry, b. 1853",miglpenn
gc5t7394544d1549,GC5 T7394 544d 1549,Provenance Online Project
assisiitaly,Assisi (Italy),Provenance Online Project
ic55so405593o,IC55 So405 593o,Provenance Online Project
grcar466ef161597,GrC Ar466 Ef16 1597,Provenance Online Project
sc55ac728eh597r1606,SC55 Ac728 Eh597r 1606,Provenance Online Project
grcar466t111502folio,GrC Ar466 T11 1502 Folio,Provenance Online Project
pigpencipher,Pigpen cipher,Provenance Online Project
salomonsdavid18511925,"Salomons, David, 1851-1925",Provenance Online Project
claywilliam17651836,"Clay, William, 1765-1836",noonie86
ec6m6427671p1759,EC6 M6427 671p 1759,Provenance Online Project
ornipodiusjoannes,"Ornipodius, Joannes",Provenance Online Project
gc55sa984l589p,GC55 Sa984L 589p,Provenance Online Project
watermarks,Watermarks,Provenance Online Project
cocijorgeactive14991537,"Coci, Jorge, active 1499-1537",noonie86
grcar69441668,GrC Ar694.4 1668,noonie86
gc55k9216ef562d,GC55 K9216 Ef562d,Provenance Online Project
bremengermany,Bremen (Germany),ebroadwe
elagabalusemperorofrome204222,"Elagabalus, Emperor of Rome, 204-222",ebroadwe
marleraimondvan18881936,"Marle, Raimond van, 1888-1936",Provenance Online Project
herzoglichersmeiningischerbibliothek,Herzoglicher S. Meiningischer Bibliothek,ebroadwe
ic55c2868pek586v,IC55 C2868P Ek586v,Provenance Online Project
ic6m3393632s1662,IC6 M3393 632s 1662,Provenance Online Project
blankforms,Blank forms,Provenance Online Project
ec65l5675663t1681,EC65 L5675 663t 1681,Provenance Online Project
ec65or766703t,EC65 Or766 703t,Provenance Online Project
silberbornerh,"Silberborner, H.",Provenance Online Project
johannfriedrichikurfürstvonsachsen15031554,"Johann Friedrich I, Kurfürst von Sachsen, 1503-1554",ebroadwe
hopylwolfgang1522,"Hopyl, Wolfgang, -1522",Provenance Online Project
stagnonantoniomaria17511805,"Stagnon, Antonio Maria, 1751-1805",noonie86
madiusjohannesantonius,"Madius, Johannes Antonius",adicel79
